number ,AphidMummy,field,plot ,tube ,fertilization,parasitoid,endosymbiont,Mdir,Save,Rpad,Hden,Rins,EPpla,APrho,APuzb,APerv,APave,PRvol,PRgal,AEabd,ALvic,ASsus,ASvul,COcla,PHvil,DEcar
3503,aph,H,6,2,yes,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3504,aph,H,6,2,yes,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3505,aph,H,6,2,yes,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3506,aph,H,6,2,yes,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3507,aph,H,6,2,yes,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3508,aph,H,6,2,yes,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3509,aph,H,6,2,yes,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3510,aph,H,6,2,yes,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3512,aph,H,6,2,yes,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3513,aph,H,6,2,yes,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3514,aph,H,6,2,yes,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3515,aph,H,6,2,yes,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3516,aph,H,6,2,yes,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3517,aph,H,6,2,yes,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3518,aph,H,6,2,yes,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3519,aph,H,6,2,yes,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3521,aph,H,6,2,yes,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3522,aph,H,6,2,yes,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3523,aph,H,6,2,yes,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3524,aph,H,6,2,yes,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3525,aph,H,6,2,yes,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3529,aph,H,6,2,yes,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3559,aph,H,6,2,yes,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3681,aph,L,4,2,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3682,aph,L,4,2,yes,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3683,aph,L,4,2,yes,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3685,aph,L,4,2,yes,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3781,aph,L,2,2,yes,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3782,aph,L,2,2,yes,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3792,aph,L,2,2,yes,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3793,aph,L,2,2,yes,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3794,aph,L,2,2,yes,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3795,aph,L,2,2,yes,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3796,aph,L,2,2,yes,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3798,aph,L,2,2,yes,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3901,aph,L,1,2,no,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3902,aph,L,1,2,no,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3903,aph,L,1,2,no,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3904,aph,L,1,2,no,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3942,aph,L,6,2,yes,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3943,aph,L,6,2,yes,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4004,aph,L,6,2,yes,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4005,aph,L,6,2,yes,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4007,aph,L,6,2,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4008,aph,L,6,2,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4009,aph,L,6,2,yes,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4010,mum,L,6,2,yes,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4048,aph,L,6,2,yes,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4049,aph,L,6,2,yes,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4050,aph,L,6,2,yes,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4051,aph,L,6,2,yes,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4087,aph,L,3,2,no,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4088,aph,L,3,2,no,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4089,aph,L,3,2,no,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4090,aph,L,3,2,no,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4091,aph,L,3,2,no,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4092,aph,L,3,2,no,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4093,aph,L,3,2,no,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4094,aph,L,3,2,no,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4095,aph,L,3,2,no,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4096,aph,L,3,2,no,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4097,aph,L,3,2,no,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4098,aph,L,3,2,no,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4099,aph,L,3,2,no,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4100,aph,L,3,2,no,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4101,aph,L,3,2,no,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4102,aph,L,3,2,no,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4103,aph,L,3,2,no,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4104,aph,L,3,2,no,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4105,aph,L,3,2,no,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4106,aph,L,3,2,no,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4107,aph,L,3,2,no,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4108,aph,L,3,2,no,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4109,aph,L,3,2,no,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4110,aph,L,3,2,no,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4111,aph,L,3,2,no,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4112,aph,L,3,2,no,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4113,aph,L,3,2,no,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4114,aph,L,3,2,no,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4115,aph,L,3,2,no,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4116,aph,L,3,2,no,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4117,aph,L,3,2,no,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4118,aph,L,3,2,no,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4119,aph,L,3,2,no,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4120,aph,L,3,2,no,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4121,aph,L,3,2,no,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4122,aph,L,3,2,no,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4123,aph,L,3,2,no,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4124,aph,L,3,2,no,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4125,aph,L,3,2,no,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4126,aph,L,3,2,no,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4127,aph,L,3,2,no,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4128,aph,L,3,2,no,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4129,aph,L,3,2,no,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4134,mum,L,3,2,no,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4138,mum,L,3,2,no,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4140,mum,L,3,2,no,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4147,aph,L,3,2,no,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4149,aph,L,3,2,no,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4150,aph,L,3,2,no,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4151,aph,L,3,2,no,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4152,aph,L,3,2,no,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4232,aph,L,5,2,no,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4233,aph,L,5,2,no,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4234,aph,L,5,2,no,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4235,aph,L,5,2,no,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4299,mum,L,2,2,yes,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4338,mum,L,6,2,yes,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4381,mum,L,3,2,no,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3540,mum,H,6,3,yes,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3216,mum,H,3,3,no,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3382,mum,H,4,3,yes,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3383,mum,H,4,3,yes,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0
3384,mum,H,4,3,yes,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3386,mum,H,4,3,yes,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3541,mum,H,6,3,yes,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3542,mum,H,6,3,yes,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3912,mum,L,1,3,no,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
3913,mum,L,1,3,no,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
3964,mum,L,6,3,yes,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
3965,mum,L,6,3,yes,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
3966,mum,L,6,3,yes,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
3968,mum,L,6,3,yes,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
3969,mum,L,6,3,yes,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
3970,mum,L,6,3,yes,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
3973,mum,L,6,3,yes,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
3974,mum,L,6,3,yes,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3980,mum,L,6,3,yes,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3984,mum,L,6,3,yes,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3985,mum,L,6,3,yes,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3986,mum,L,6,3,yes,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3988,mum,L,6,3,yes,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3989,mum,L,6,3,yes,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
3991,mum,L,6,3,yes,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3993,mum,L,6,3,yes,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3994,mum,L,6,3,yes,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
3202,aph,H,3,3,no,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3203,aph,H,3,3,no,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3205,aph,H,3,3,no,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3210,mum,H,3,3,no,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3533,mum,H,6,3,yes,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3539,mum,H,6,3,yes,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3688,aph,L,4,3,yes,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3785,mum,L,2,3,yes,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3911,mum,L,1,3,no,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3975,mum,L,6,3,yes,1,1,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
3981,mum,L,6,3,yes,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3983,mum,L,6,3,yes,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3987,mum,L,6,3,yes,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3990,mum,L,6,3,yes,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3209,mum,H,3,3,no,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3211,mum,H,3,3,no,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3212,mum,H,3,3,no,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3385,mum,H,4,3,yes,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3532,mum,H,6,3,yes,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3535,mum,H,6,3,yes,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3536,mum,H,6,3,yes,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3537,mum,H,6,3,yes,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3563,mum,H,6,3,yes,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3564,mum,H,6,3,yes,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3803,aph,L,2,3,yes,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3906,aph,L,1,3,no,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3950,aph,L,6,3,yes,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3955,aph,L,6,3,yes,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
3963,aph,L,6,3,yes,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3967,mum,L,6,3,yes,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3971,mum,L,6,3,yes,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3972,mum,L,6,3,yes,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3976,mum,L,6,3,yes,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3977,mum,L,6,3,yes,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3978,mum,L,6,3,yes,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3979,mum,L,6,3,yes,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3992,mum,L,6,3,yes,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4013,aph,L,6,3,yes,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4045,aph,L,6,3,yes,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4047,aph,L,6,3,yes,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4062,mum,L,6,3,yes,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4236,aph,L,5,3,no,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3116,aph,H,1,3,no,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3117,aph,H,1,3,no,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3118,aph,H,1,3,no,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3119,aph,H,1,3,no,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3120,aph,H,1,3,no,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3121,aph,H,1,3,no,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3122,aph,H,1,3,no,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3123,aph,H,1,3,no,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3124,aph,H,1,3,no,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3125,aph,H,1,3,no,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3126,aph,H,1,3,no,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3127,aph,H,1,3,no,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3204,aph,H,3,3,no,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3206,aph,H,3,3,no,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3207,aph,H,3,3,no,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3208,aph,H,3,3,no,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3213,mum,H,3,3,no,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3214,mum,H,3,3,no,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3215,mum,H,3,3,no,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3255,aph,H,5,3,no,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3387,mum,H,4,3,yes,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3534,mum,H,6,3,yes,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3538,mum,H,6,3,yes,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3561,aph,H,6,3,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3562,aph,H,6,3,yes,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3689,aph,L,4,3,yes,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3690,aph,L,4,3,yes,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3691,aph,L,4,3,yes,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3692,aph,L,4,3,yes,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3693,aph,L,4,3,yes,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3799,aph,L,2,3,yes,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3800,aph,L,2,3,yes,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3801,aph,L,2,3,yes,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3802,aph,L,2,3,yes,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3804,aph,L,2,3,yes,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3907,aph,L,1,3,no,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3908,aph,L,1,3,no,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3909,aph,L,1,3,no,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3910,aph,L,1,3,no,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3944,aph,L,6,3,yes,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3945,aph,L,6,3,yes,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3946,aph,L,6,3,yes,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3947,aph,L,6,3,yes,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3948,aph,L,6,3,yes,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949,aph,L,6,3,yes,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3951,aph,L,6,3,yes,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3952,aph,L,6,3,yes,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3953,aph,L,6,3,yes,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3954,aph,L,6,3,yes,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3956,aph,L,6,3,yes,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3957,aph,L,6,3,yes,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3958,aph,L,6,3,yes,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3959,aph,L,6,3,yes,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3960,aph,L,6,3,yes,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3961,aph,L,6,3,yes,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3962,aph,L,6,3,yes,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3982,mum,L,6,3,yes,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4012,aph,L,6,3,yes,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4014,aph,L,6,3,yes,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4015,aph,L,6,3,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4016,aph,L,6,3,yes,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4040,aph,L,6,3,yes,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4042,aph,L,6,3,yes,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4043,aph,L,6,3,yes,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4044,aph,L,6,3,yes,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4058,aph,L,6,3,yes,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4059,aph,L,6,3,yes,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
